age,age_group,job,marital,education,balance,housing,loan,contact,month,month_number,duration,campaign,campaign_contact_group,pdays,previous,poutcome,previously_contacted,conversion,y
29,26-35,unemployed,married,secondary,-25,yes,no,cellular,jul,7,143,1,1 Contact,-1,0,unknown,No,0,no
35,26-35,housemaid,married,tertiary,20,yes,yes,cellular,jul,7,505,3,3 Contacts,-1,0,unknown,No,0,no
56,56-65,retired,divorced,secondary,212,no,yes,telephone,jul,7,27,1,1 Contact,-1,0,unknown,No,0,no
34,26-35,blue-collar,married,primary,151,yes,no,cellular,jul,7,546,6,6+ Contacts,-1,0,unknown,No,0,no
37,36-45,management,married,tertiary,0,no,no,cellular,jul,7,91,2,2 Contacts,-1,0,unknown,No,0,no
34,26-35,services,married,secondary,0,yes,no,cellular,jul,7,75,3,3 Contacts,-1,0,unknown,No,0,no
44,36-45,blue-collar,single,secondary,292,no,yes,cellular,jul,7,1153,4,4-5 Contacts,-1,0,unknown,No,1,yes
28,26-35,technician,married,tertiary,858,yes,no,cellular,jul,7,602,1,1 Contact,-1,0,unknown,No,0,no
31,26-35,services,married,secondary,71,yes,no,cellular,jul,7,740,2,2 Contacts,-1,0,unknown,No,0,no
57,56-65,management,divorced,tertiary,2549,no,no,cellular,jul,7,193,2,2 Contacts,-1,0,unknown,No,0,no
47,46-55,admin.,married,secondary,1808,no,yes,cellular,jul,7,125,1,1 Contact,-1,0,unknown,No,0,no
52,46-55,housemaid,married,primary,994,no,no,cellular,jul,7,188,3,3 Contacts,-1,0,unknown,No,0,no
55,46-55,housemaid,married,primary,0,yes,no,cellular,jul,7,1303,2,2 Contacts,-1,0,unknown,No,1,yes
29,26-35,technician,married,tertiary,1535,yes,no,cellular,jul,7,134,2,2 Contacts,-1,0,unknown,No,0,no
41,36-45,management,single,tertiary,0,yes,no,cellular,jul,7,509,7,6+ Contacts,-1,0,unknown,No,0,no
36,36-45,blue-collar,single,secondary,641,yes,no,cellular,jul,7,735,2,2 Contacts,-1,0,unknown,No,0,no
54,46-55,blue-collar,single,secondary,40,yes,no,cellular,jul,7,172,2,2 Contacts,-1,0,unknown,No,0,no
34,26-35,blue-collar,single,secondary,39,no,no,cellular,jul,7,138,3,3 Contacts,-1,0,unknown,No,0,no
28,26-35,admin.,single,secondary,-39,no,yes,cellular,jul,7,64,2,2 Contacts,-1,0,unknown,No,0,no
33,26-35,admin.,single,secondary,92,no,no,cellular,jul,7,157,3,3 Contacts,-1,0,unknown,No,0,no
31,26-35,services,married,secondary,1670,no,no,cellular,jul,7,185,2,2 Contacts,-1,0,unknown,No,0,no
40,36-45,technician,married,tertiary,5152,yes,yes,cellular,jul,7,121,2,2 Contacts,-1,0,unknown,No,0,no
49,46-55,management,divorced,tertiary,100,yes,yes,cellular,jul,7,156,3,3 Contacts,-1,0,unknown,No,0,no
34,26-35,management,single,tertiary,21,yes,no,cellular,jul,7,74,5,4-5 Contacts,-1,0,unknown,No,0,no
31,26-35,blue-collar,married,secondary,64,yes,no,cellular,jul,7,302,3,3 Contacts,-1,0,unknown,No,0,no
45,36-45,services,married,secondary,144,no,no,cellular,jul,7,95,8,6+ Contacts,-1,0,unknown,No,0,no
46,46-55,blue-collar,divorced,secondary,709,yes,no,cellular,jul,7,100,4,4-5 Contacts,-1,0,unknown,No,0,no
33,26-35,management,married,tertiary,3,yes,no,cellular,jul,7,163,7,6+ Contacts,-1,0,unknown,No,0,no
34,26-35,entrepreneur,married,secondary,393,yes,no,cellular,jul,7,172,3,3 Contacts,-1,0,unknown,No,0,no
40,36-45,entrepreneur,divorced,secondary,2998,yes,no,cellular,jul,7,623,3,3 Contacts,-1,0,unknown,No,1,yes
54,46-55,technician,single,tertiary,467,yes,no,cellular,jul,7,674,3,3 Contacts,-1,0,unknown,No,1,yes
43,36-45,management,single,secondary,-1164,yes,yes,cellular,jul,7,76,4,4-5 Contacts,-1,0,unknown,No,0,no
46,46-55,housemaid,divorced,primary,2084,yes,no,cellular,jul,7,1081,2,2 Contacts,-1,0,unknown,No,1,yes
42,36-45,admin.,married,secondary,976,yes,no,cellular,jul,7,69,7,6+ Contacts,-1,0,unknown,No,0,no
34,26-35,technician,married,secondary,652,yes,yes,cellular,jul,7,50,4,4-5 Contacts,-1,0,unknown,No,0,no
46,46-55,self-employed,married,secondary,567,no,no,cellular,jul,7,142,10,6+ Contacts,-1,0,unknown,No,0,no
60,56-65,retired,divorced,secondary,0,no,no,cellular,jul,7,91,10,6+ Contacts,-1,0,unknown,No,0,no
43,36-45,management,married,unknown,624,yes,no,cellular,jul,7,400,6,6+ Contacts,-1,0,unknown,No,0,no
51,46-55,blue-collar,married,secondary,598,yes,no,telephone,jul,7,53,4,4-5 Contacts,-1,0,unknown,No,0,no
31,26-35,admin.,single,tertiary,98,no,yes,cellular,jul,7,85,2,2 Contacts,-1,0,unknown,No,0,no
52,46-55,technician,divorced,tertiary,0,no,no,cellular,jul,7,454,1,1 Contact,-1,0,unknown,No,0,no
43,36-45,management,married,tertiary,1050,yes,yes,cellular,jul,7,67,11,6+ Contacts,-1,0,unknown,No,0,no
35,26-35,admin.,single,secondary,111,yes,no,cellular,jul,7,127,3,3 Contacts,-1,0,unknown,No,0,no
45,36-45,management,married,tertiary,-191,yes,no,cellular,jul,7,178,3,3 Contacts,-1,0,unknown,No,0,no
51,46-55,technician,married,secondary,428,no,yes,cellular,jul,7,145,2,2 Contacts,-1,0,unknown,No,0,no
32,26-35,admin.,married,secondary,280,yes,no,cellular,jul,7,59,4,4-5 Contacts,-1,0,unknown,No,0,no
34,26-35,management,married,tertiary,1602,yes,no,cellular,jul,7,287,2,2 Contacts,-1,0,unknown,No,0,no
58,56-65,blue-collar,divorced,primary,474,yes,yes,cellular,jul,7,85,1,1 Contact,-1,0,unknown,No,0,no
52,46-55,technician,married,secondary,2102,yes,no,cellular,jul,7,292,2,2 Contacts,-1,0,unknown,No,0,no
46,46-55,entrepreneur,married,secondary,0,no,yes,cellular,jul,7,115,1,1 Contact,-1,0,unknown,No,0,no
46,46-55,housemaid,married,primary,238,no,yes,cellular,jul,7,85,2,2 Contacts,-1,0,unknown,No,0,no
31,26-35,technician,divorced,secondary,202,yes,no,cellular,jul,7,146,1,1 Contact,-1,0,unknown,No,0,no
48,46-55,technician,single,secondary,2374,no,no,cellular,jul,7,83,2,2 Contacts,-1,0,unknown,No,0,no
46,46-55,self-employed,single,secondary,69,no,yes,cellular,jul,7,103,2,2 Contacts,-1,0,unknown,No,0,no
30,26-35,management,single,tertiary,502,no,yes,cellular,jul,7,572,1,1 Contact,-1,0,unknown,No,1,yes
30,26-35,services,divorced,primary,459,yes,no,cellular,jul,7,494,1,1 Contact,-1,0,unknown,No,1,yes
35,26-35,unemployed,married,tertiary,-94,yes,no,cellular,jul,7,354,1,1 Contact,-1,0,unknown,No,0,no
41,36-45,management,married,tertiary,397,yes,no,cellular,jul,7,91,1,1 Contact,-1,0,unknown,No,0,no
56,56-65,blue-collar,divorced,primary,-1,no,no,cellular,jul,7,304,3,3 Contacts,-1,0,unknown,No,0,no
45,36-45,management,married,tertiary,726,yes,yes,cellular,jul,7,199,1,1 Contact,-1,0,unknown,No,0,no
33,26-35,services,married,tertiary,1275,yes,no,cellular,jul,7,191,1,1 Contact,-1,0,unknown,No,0,no
32,26-35,services,divorced,secondary,454,yes,no,cellular,jul,7,978,1,1 Contact,-1,0,unknown,No,1,yes
27,26-35,services,married,secondary,891,yes,no,cellular,jul,7,240,1,1 Contact,-1,0,unknown,No,0,no
33,26-35,services,single,secondary,3269,no,yes,cellular,jul,7,316,1,1 Contact,-1,0,unknown,No,0,no
56,56-65,technician,divorced,secondary,179,no,no,cellular,jul,7,536,1,1 Contact,-1,0,unknown,No,1,yes
34,26-35,services,married,secondary,-102,yes,no,cellular,jul,7,185,1,1 Contact,-1,0,unknown,No,0,no
53,46-55,services,married,secondary,1378,yes,no,cellular,jul,7,91,2,2 Contacts,-1,0,unknown,No,0,no
48,46-55,management,married,tertiary,192,no,yes,cellular,jul,7,268,1,1 Contact,-1,0,unknown,No,0,no
30,26-35,management,divorced,tertiary,106,yes,no,cellular,jul,7,149,1,1 Contact,-1,0,unknown,No,0,no
31,26-35,blue-collar,single,secondary,1291,yes,no,cellular,jul,7,72,1,1 Contact,-1,0,unknown,No,0,no
32,26-35,blue-collar,divorced,primary,174,yes,no,telephone,jul,7,11,1,1 Contact,-1,0,unknown,No,0,no
35,26-35,management,married,tertiary,552,yes,yes,cellular,jul,7,222,1,1 Contact,-1,0,unknown,No,0,no
52,46-55,technician,married,secondary,383,no,yes,cellular,jul,7,135,1,1 Contact,-1,0,unknown,No,0,no
30,26-35,management,married,tertiary,593,yes,yes,cellular,jul,7,412,1,1 Contact,-1,0,unknown,No,0,no
31,26-35,student,single,tertiary,117,yes,no,telephone,jul,7,41,1,1 Contact,-1,0,unknown,No,0,no
28,26-35,blue-collar,married,secondary,2378,yes,yes,cellular,jul,7,800,6,6+ Contacts,-1,0,unknown,No,0,no
44,36-45,blue-collar,divorced,secondary,427,yes,no,cellular,jul,7,151,1,1 Contact,-1,0,unknown,No,0,no
47,46-55,admin.,married,secondary,-185,yes,no,cellular,jul,7,84,2,2 Contacts,-1,0,unknown,No,0,no
27,26-35,services,single,secondary,-124,no,no,cellular,jul,7,217,1,1 Contact,-1,0,unknown,No,0,no
36,36-45,management,married,tertiary,1584,yes,no,cellular,jul,7,178,1,1 Contact,-1,0,unknown,No,0,no
34,26-35,blue-collar,single,secondary,1239,yes,no,cellular,jul,7,90,1,1 Contact,-1,0,unknown,No,0,no
59,56-65,blue-collar,married,secondary,-139,no,no,cellular,jul,7,33,1,1 Contact,-1,0,unknown,No,0,no
59,56-65,technician,married,tertiary,0,no,no,cellular,jul,7,274,5,4-5 Contacts,-1,0,unknown,No,0,no
43,36-45,management,married,tertiary,704,no,no,cellular,jul,7,116,1,1 Contact,-1,0,unknown,No,0,no
47,46-55,admin.,married,secondary,26,no,yes,cellular,jul,7,71,3,3 Contacts,-1,0,unknown,No,0,no
34,26-35,blue-collar,single,secondary,4963,yes,no,cellular,jul,7,226,1,1 Contact,-1,0,unknown,No,0,no
33,26-35,blue-collar,married,secondary,661,yes,no,cellular,jul,7,968,1,1 Contact,-1,0,unknown,No,1,yes
35,26-35,technician,married,secondary,513,yes,no,cellular,jul,7,377,1,1 Contact,-1,0,unknown,No,0,no
31,26-35,management,married,tertiary,557,yes,no,cellular,jul,7,111,1,1 Contact,-1,0,unknown,No,0,no
29,26-35,services,single,secondary,-308,no,no,cellular,jul,7,113,1,1 Contact,-1,0,unknown,No,0,no
25,18-25,admin.,married,secondary,18,yes,no,cellular,jul,7,225,1,1 Contact,-1,0,unknown,No,0,no
29,26-35,blue-collar,married,secondary,-643,yes,no,cellular,jul,7,277,1,1 Contact,-1,0,unknown,No,0,no
45,36-45,admin.,married,secondary,373,no,yes,cellular,jul,7,274,3,3 Contacts,-1,0,unknown,No,0,no
34,26-35,technician,married,secondary,351,yes,no,cellular,jul,7,467,1,1 Contact,-1,0,unknown,No,0,no
40,36-45,services,divorced,secondary,49,no,yes,cellular,jul,7,191,1,1 Contact,-1,0,unknown,No,0,no
31,26-35,technician,married,secondary,-367,yes,no,cellular,jul,7,474,2,2 Contacts,-1,0,unknown,No,1,yes
30,26-35,services,single,secondary,114,no,yes,cellular,jul,7,110,10,6+ Contacts,-1,0,unknown,No,0,no
59,56-65,retired,married,secondary,-2,no,yes,cellular,jul,7,102,1,1 Contact,-1,0,unknown,No,0,no
26,26-35,blue-collar,married,secondary,-384,yes,yes,cellular,jul,7,143,1,1 Contact,-1,0,unknown,No,0,no
31,26-35,management,single,tertiary,3142,yes,no,cellular,jul,7,164,1,1 Contact,-1,0,unknown,No,0,no
29,26-35,entrepreneur,married,secondary,-388,yes,no,cellular,jul,7,411,3,3 Contacts,-1,0,unknown,No,0,no
30,26-35,services,single,secondary,-366,yes,no,cellular,jul,7,516,1,1 Contact,-1,0,unknown,No,1,yes
29,26-35,entrepreneur,married,primary,519,yes,no,cellular,jul,7,120,1,1 Contact,-1,0,unknown,No,0,no
29,26-35,technician,single,secondary,28,yes,no,cellular,jul,7,203,1,1 Contact,-1,0,unknown,No,0,no
47,46-55,management,married,tertiary,122,no,yes,cellular,jul,7,73,1,1 Contact,-1,0,unknown,No,0,no
38,36-45,services,married,unknown,10189,yes,no,cellular,jul,7,482,2,2 Contacts,-1,0,unknown,No,0,no
29,26-35,self-employed,married,tertiary,1,no,no,cellular,jul,7,167,3,3 Contacts,-1,0,unknown,No,0,no
44,36-45,management,married,secondary,3286,yes,no,cellular,jul,7,569,1,1 Contact,-1,0,unknown,No,0,no
30,26-35,entrepreneur,married,tertiary,501,yes,no,cellular,jul,7,94,1,1 Contact,-1,0,unknown,No,0,no
33,26-35,blue-collar,married,secondary,89,yes,no,cellular,jul,7,278,2,2 Contacts,-1,0,unknown,No,1,yes
51,46-55,entrepreneur,divorced,tertiary,23,yes,no,cellular,jul,7,177,3,3 Contacts,-1,0,unknown,No,0,no
43,36-45,management,married,tertiary,0,no,no,cellular,jul,7,110,1,1 Contact,-1,0,unknown,No,0,no
57,56-65,technician,divorced,secondary,1244,yes,no,cellular,jul,7,383,1,1 Contact,-1,0,unknown,No,0,no
31,26-35,management,single,tertiary,3981,yes,no,cellular,jul,7,286,1,1 Contact,-1,0,unknown,No,0,no
43,36-45,technician,single,tertiary,317,yes,no,cellular,jul,7,106,1,1 Contact,-1,0,unknown,No,0,no
50,46-55,blue-collar,married,secondary,1498,yes,no,cellular,jul,7,223,1,1 Contact,-1,0,unknown,No,0,no
30,26-35,blue-collar,single,secondary,183,yes,no,cellular,jul,7,610,1,1 Contact,-1,0,unknown,No,1,yes
51,46-55,blue-collar,married,secondary,145,no,yes,cellular,jul,7,313,1,1 Contact,-1,0,unknown,No,0,no
29,26-35,admin.,single,secondary,-133,no,no,cellular,jul,7,108,1,1 Contact,-1,0,unknown,No,0,no
26,26-35,technician,married,tertiary,192,yes,no,cellular,jul,7,116,1,1 Contact,-1,0,unknown,No,0,no
36,36-45,management,married,tertiary,635,yes,no,cellular,jul,7,359,1,1 Contact,-1,0,unknown,No,0,no
46,46-55,admin.,divorced,primary,505,no,yes,cellular,jul,7,119,4,4-5 Contacts,-1,0,unknown,No,0,no
31,26-35,management,married,tertiary,1164,yes,yes,cellular,jul,7,238,3,3 Contacts,-1,0,unknown,No,0,no
27,26-35,management,married,tertiary,33,yes,no,cellular,jul,7,337,1,1 Contact,-1,0,unknown,No,0,no
39,36-45,admin.,married,secondary,-234,no,yes,cellular,jul,7,75,1,1 Contact,-1,0,unknown,No,0,no
34,26-35,management,married,tertiary,303,yes,no,cellular,jul,7,226,2,2 Contacts,-1,0,unknown,No,0,no
58,56-65,services,divorced,secondary,-158,no,no,telephone,jul,7,11,3,3 Contacts,-1,0,unknown,No,0,no
27,26-35,admin.,married,secondary,283,yes,no,cellular,jul,7,483,1,1 Contact,-1,0,unknown,No,0,no
28,26-35,management,single,secondary,-994,yes,yes,cellular,jul,7,174,2,2 Contacts,-1,0,unknown,No,0,no
28,26-35,admin.,married,secondary,5,yes,no,cellular,jul,7,121,1,1 Contact,-1,0,unknown,No,0,no
33,26-35,management,single,secondary,239,yes,yes,cellular,jul,7,47,1,1 Contact,-1,0,unknown,No,0,no
32,26-35,technician,married,secondary,95,no,yes,cellular,jul,7,308,2,2 Contacts,-1,0,unknown,No,0,no
32,26-35,self-employed,married,primary,102,yes,no,cellular,jul,7,560,1,1 Contact,-1,0,unknown,No,1,yes
28,26-35,admin.,married,secondary,17,yes,no,cellular,jul,7,269,1,1 Contact,-1,0,unknown,No,0,no
57,56-65,retired,married,primary,1623,yes,yes,cellular,jul,7,246,1,1 Contact,-1,0,unknown,No,0,no
41,36-45,blue-collar,divorced,primary,138,yes,no,cellular,jul,7,640,3,3 Contacts,-1,0,unknown,No,1,yes
27,26-35,self-employed,single,tertiary,5,no,yes,cellular,jul,7,384,1,1 Contact,-1,0,unknown,No,0,no
31,26-35,admin.,single,secondary,-429,no,yes,cellular,jul,7,292,3,3 Contacts,-1,0,unknown,No,0,no
39,36-45,admin.,divorced,unknown,64,yes,no,cellular,jul,7,147,1,1 Contact,-1,0,unknown,No,0,no
34,26-35,management,divorced,tertiary,1173,no,yes,cellular,jul,7,93,1,1 Contact,-1,0,unknown,No,0,no
33,26-35,technician,single,tertiary,81,no,no,cellular,jul,7,287,1,1 Contact,-1,0,unknown,No,0,no
34,26-35,blue-collar,married,tertiary,631,yes,no,cellular,jul,7,25,1,1 Contact,-1,0,unknown,No,0,no
33,26-35,management,married,tertiary,4149,no,yes,cellular,jul,7,159,2,2 Contacts,-1,0,unknown,No,0,no
30,26-35,management,married,tertiary,4145,yes,yes,cellular,jul,7,302,1,1 Contact,-1,0,unknown,No,0,no
30,26-35,services,married,secondary,-27,yes,no,cellular,jul,7,65,1,1 Contact,-1,0,unknown,No,0,no
52,46-55,unemployed,married,tertiary,2133,no,yes,cellular,jul,7,90,1,1 Contact,-1,0,unknown,No,0,no
51,46-55,services,married,secondary,0,no,no,cellular,jul,7,439,3,3 Contacts,-1,0,unknown,No,0,no
48,46-55,technician,married,tertiary,2392,yes,no,cellular,jul,7,133,5,4-5 Contacts,-1,0,unknown,No,0,no
32,26-35,technician,married,secondary,-203,yes,no,cellular,jul,7,67,1,1 Contact,-1,0,unknown,No,0,no
48,46-55,housemaid,divorced,primary,1583,no,yes,telephone,jul,7,494,2,2 Contacts,-1,0,unknown,No,0,no
31,26-35,admin.,single,secondary,738,yes,no,cellular,jul,7,381,1,1 Contact,-1,0,unknown,No,0,no
33,26-35,management,single,secondary,-85,yes,no,cellular,jul,7,96,1,1 Contact,-1,0,unknown,No,0,no
32,26-35,management,single,tertiary,2343,no,no,cellular,jul,7,226,1,1 Contact,-1,0,unknown,No,0,no
36,36-45,housemaid,divorced,secondary,181,yes,no,cellular,jul,7,354,1,1 Contact,-1,0,unknown,No,0,no
39,36-45,blue-collar,divorced,secondary,241,yes,no,cellular,jul,7,117,2,2 Contacts,-1,0,unknown,No,0,no
53,46-55,management,divorced,primary,-17,yes,yes,cellular,jul,7,508,1,1 Contact,-1,0,unknown,No,0,no
31,26-35,admin.,single,secondary,622,no,no,cellular,jul,7,420,1,1 Contact,-1,0,unknown,No,1,yes
30,26-35,management,married,tertiary,107,yes,yes,cellular,jul,7,263,1,1 Contact,-1,0,unknown,No,0,no
30,26-35,admin.,divorced,secondary,10,yes,no,cellular,jul,7,658,2,2 Contacts,-1,0,unknown,No,1,yes
27,26-35,admin.,married,secondary,53,yes,no,cellular,jul,7,362,2,2 Contacts,-1,0,unknown,No,0,no
37,36-45,housemaid,married,secondary,-205,no,yes,cellular,jul,7,199,1,1 Contact,-1,0,unknown,No,0,no
25,18-25,management,single,tertiary,0,no,yes,cellular,jul,7,342,1,1 Contact,-1,0,unknown,No,0,no
48,46-55,technician,married,secondary,-280,yes,yes,cellular,jul,7,300,1,1 Contact,-1,0,unknown,No,0,no
46,46-55,self-employed,married,primary,5442,yes,no,cellular,jul,7,115,4,4-5 Contacts,-1,0,unknown,No,0,no
30,26-35,technician,married,secondary,24,yes,no,cellular,jul,7,112,3,3 Contacts,-1,0,unknown,No,0,no
31,26-35,management,married,tertiary,1720,yes,yes,cellular,jul,7,104,1,1 Contact,-1,0,unknown,No,0,no
45,36-45,services,married,secondary,24,yes,no,cellular,jul,7,111,1,1 Contact,-1,0,unknown,No,0,no
36,36-45,self-employed,married,tertiary,16,yes,yes,cellular,jul,7,95,4,4-5 Contacts,-1,0,unknown,No,0,no
54,46-55,management,divorced,tertiary,22,no,yes,cellular,jul,7,259,3,3 Contacts,-1,0,unknown,No,0,no
40,36-45,technician,divorced,secondary,700,yes,yes,cellular,jul,7,503,2,2 Contacts,-1,0,unknown,No,0,no
46,46-55,admin.,single,secondary,19,yes,yes,cellular,jul,7,328,1,1 Contact,-1,0,unknown,No,0,no
33,26-35,blue-collar,single,secondary,2668,yes,no,cellular,jul,7,187,1,1 Contact,-1,0,unknown,No,0,no
53,46-55,technician,single,secondary,530,no,yes,telephone,jul,7,744,4,4-5 Contacts,-1,0,unknown,No,0,no
51,46-55,housemaid,divorced,secondary,9228,no,no,cellular,jul,7,655,4,4-5 Contacts,-1,0,unknown,No,1,yes
26,26-35,admin.,single,secondary,0,yes,no,cellular,jul,7,142,1,1 Contact,-1,0,unknown,No,0,no
50,46-55,management,married,tertiary,161,no,yes,cellular,jul,7,642,1,1 Contact,-1,0,unknown,No,0,no
49,46-55,management,divorced,tertiary,169,no,no,cellular,jul,7,141,1,1 Contact,-1,0,unknown,No,0,no
32,26-35,blue-collar,single,secondary,188,no,yes,cellular,jul,7,144,1,1 Contact,-1,0,unknown,No,0,no
26,26-35,blue-collar,married,primary,256,yes,no,cellular,jul,7,169,2,2 Contacts,-1,0,unknown,No,0,no
44,36-45,management,married,tertiary,236,yes,yes,telephone,jul,7,199,3,3 Contacts,-1,0,unknown,No,0,no
53,46-55,admin.,married,secondary,263,no,yes,cellular,jul,7,143,7,6+ Contacts,-1,0,unknown,No,0,no
34,26-35,admin.,divorced,secondary,-251,no,no,cellular,jul,7,641,1,1 Contact,-1,0,unknown,No,1,yes
36,36-45,technician,married,secondary,1975,no,no,cellular,jul,7,835,1,1 Contact,-1,0,unknown,No,0,no
51,46-55,management,married,tertiary,-714,no,no,cellular,jul,7,83,2,2 Contacts,-1,0,unknown,No,0,no
57,56-65,blue-collar,married,primary,137,no,yes,telephone,jul,7,54,7,6+ Contacts,-1,0,unknown,No,0,no
30,26-35,management,married,tertiary,1195,no,no,cellular,jul,7,146,2,2 Contacts,-1,0,unknown,No,0,no
28,26-35,admin.,single,unknown,24,yes,no,cellular,jul,7,415,2,2 Contacts,-1,0,unknown,No,1,yes
34,26-35,management,single,tertiary,99,no,no,cellular,jul,7,70,1,1 Contact,-1,0,unknown,No,0,no
28,26-35,management,single,tertiary,2249,yes,yes,cellular,jul,7,595,2,2 Contacts,-1,0,unknown,No,0,no
32,26-35,management,married,tertiary,273,yes,yes,cellular,jul,7,97,3,3 Contacts,-1,0,unknown,No,0,no
53,46-55,blue-collar,married,primary,225,no,no,cellular,jul,7,171,7,6+ Contacts,-1,0,unknown,No,0,no
60,56-65,retired,married,primary,949,no,yes,telephone,jul,7,239,2,2 Contacts,-1,0,unknown,No,0,no
28,26-35,services,single,secondary,458,no,no,cellular,jul,7,328,3,3 Contacts,-1,0,unknown,No,0,no
49,46-55,admin.,married,primary,246,yes,no,cellular,jul,7,49,5,4-5 Contacts,-1,0,unknown,No,0,no
43,36-45,entrepreneur,married,secondary,104,yes,no,cellular,jul,7,635,3,3 Contacts,-1,0,unknown,No,1,yes
39,36-45,management,married,primary,738,yes,yes,cellular,jul,7,215,3,3 Contacts,-1,0,unknown,No,0,no
37,36-45,management,single,tertiary,35,yes,no,cellular,jul,7,34,3,3 Contacts,-1,0,unknown,No,0,no
30,26-35,technician,single,secondary,53,yes,no,cellular,jul,7,352,5,4-5 Contacts,-1,0,unknown,No,0,no
26,26-35,technician,single,secondary,-454,no,yes,cellular,jul,7,652,2,2 Contacts,-1,0,unknown,No,0,no
57,56-65,management,married,tertiary,1218,yes,no,cellular,jul,7,317,6,6+ Contacts,-1,0,unknown,No,0,no
47,46-55,blue-collar,married,primary,-58,yes,no,cellular,jul,7,92,2,2 Contacts,-1,0,unknown,No,0,no
38,36-45,admin.,single,secondary,-61,no,yes,cellular,jul,7,102,2,2 Contacts,-1,0,unknown,No,0,no
49,46-55,blue-collar,married,primary,201,yes,yes,cellular,jul,7,297,2,2 Contacts,-1,0,unknown,No,0,no
59,56-65,retired,married,tertiary,1637,no,yes,cellular,jul,7,225,7,6+ Contacts,-1,0,unknown,No,0,no
35,26-35,services,married,secondary,0,yes,no,telephone,jul,7,183,9,6+ Contacts,-1,0,unknown,No,0,no
34,26-35,entrepreneur,married,primary,1188,yes,no,cellular,jul,7,1503,11,6+ Contacts,-1,0,unknown,No,0,no
41,36-45,management,married,tertiary,4824,no,yes,cellular,jul,7,168,7,6+ Contacts,-1,0,unknown,No,0,no
33,26-35,technician,single,tertiary,1393,yes,no,cellular,jul,7,1127,3,3 Contacts,-1,0,unknown,No,1,yes
29,26-35,self-employed,married,tertiary,242,yes,no,cellular,jul,7,73,4,4-5 Contacts,-1,0,unknown,No,0,no
